stock_code,description,category,unit_price
22675,FRENCH KITCHEN SIGN BLUE METAL,General,0.0
22676,"FRENCH BLUE METAL DOOR SIGN, 1",General,0.0
90021,LASER CUT MULTI STRAND NECKLACE,General,0.0
85095,THREE CANVAS LUGGAGE TAGS,General,2.8703305785123967
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,General,2.6453246753246757
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,General,2.466206896551724
84206B,CAT W SUNGLASSES BLANK CARD,General,2.7318072289156623
22351,DOTCOMGIFTSHOP TEA TOWEL,General,2.906875
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,General,4.570531400966184
22751,FELTCRAFT PRINCESS OLIVIA DOLL,General,4.269310344827586
35591T,TURQUOISE CHRISTMAS TREE ,General,4.418469387755102
35597A,DUSTY PINK CHRISTMAS TREE 30CM,General,4.1315625
22750,FELTCRAFT PRINCESS LOLA DOLL,General,3.773125
22940,FELTCRAFT CHRISTMAS FAIRY,General,3.773167701863354
22959,WRAP CHRISTMAS VILLAGE,General,7.477066666666666
22985,"WRAP, BILLBOARD FONTS DESIGN",General,7.46
22986,GINGHAM ROSE WRAP,General,7.553333333333334
22987,"WRAP , SUMMER ROSE DESIGN",General,7.62
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,General,7.46
22867,HAND WARMER BIRD DESIGN,General,1.6748785425101214
22865,HAND WARMER OWL DESIGN,General,1.595654761904762
22866,HAND WARMER SCOTTY DOG DESIGN,General,1.676346153846154
22834,HAND WARMER BABUSHKA DESIGN,General,1.8128571428571427
22984,"CARD, GINGHAM ROSE ",General,1.3790697674418604
22835,HOT WATER BOTTLE I AM SO POORLY,General,2.4777966101694915
21263,GREEN GOOSE FEATHER TREE 60CM,General,2.15
84596f,SMALL MARSHMALLOWS PINK BOWL,General,2.483611111111111
47341A,FUSCHIA TABLE RUN FLOWER ,General,2.5016666666666665
22983,"CARD, BILLBOARD FONT",General,2.983640776699029
22910,,General,2.89351598173516
22895,,General,0.0
22950,,General,1.0356746031746031
22952,,General,1.1018
22909,,General,2.085
22855,FINE WICKER HEART ,General,5.668636363636363
22812,PACK 3 BOXES CHRISTMAS PANNETONE,General,4.355
22732,3D VINTAGE CHRISTMAS STICKERS ,General,4.901315789473684
22821,GIFT BAG PSYCHEDELIC APPLES,General,1.2825
22820,GIFT BAG BIRTHDAY,General,1.2040816326530612
22948,METAL DECORATION NAUGHTY CHILDREN ,General,7.048181818181818
22815,CARD PSYCHEDELIC APPLES,General,6.812799999999999
22817,CARD SUKI BIRTHDAY,General,1.162378640776699
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,General,1.6599999999999997
22735,RIBBON REEL SOCKS AND MITTENS,General,0.785
22737,RIBBON REEL CHRISTMAS PRESENT ,General,0.845057803468208
22738,RIBBON REEL SNOWY VILLAGE,General,0.5361609907120743
22736,"RIBBON REEL, MAKING SNOWMEN ",General,0.5765155131264916
22739,"RIBBON REEL, XMAS SOCK/BAUBLE",General,0.8033333333333333
22946,WOODEN ADVENT CALENDAR CREAM,General,0.8100000000000002
22947,WOODEN ADVENT CALENDAR RED,General,0.3553846153846154
22907,PACK OF 20 NAPKINS PANTRY DESIGN,General,2.6184210526315788
22862,LOVE HEART NAPKIN BOX ,General,3.1401754385964917
22816,CARD MOTORBIKE SANTA,General,0.0
22818,CARD CHRISTMAS VILLAGE,General,5.948095238095238
22731,3D CHRISTMAS STAMPS STICKERS ,General,1.0755601659751035
22854,CREAM SWEETHEART EGG HOLDER,General,1.0338164251207729
84247D,,General,0.8044444444444445
22813,PACK 3 BOXES BIRD PANNETONE ,General,1.6792857142857145
22733,3D STICKERS TRADITIONAL CHRISTMAS ,General,1.6715384615384616
22945,CHRISTMAS METAL TAGS ASSORTED ,General,1.69
22949,36 DOILIES DOLLY GIRL,General,8.97564705882353
22951,72 CAKE CASES DOLLY GIRL DESIGN,General,9.21375
22944,CHRISTMAS METAL POSTCARD WITH BELLS,General,5.836969696969697
22906,12 MESSAGE CARDS WITH ENVELOPES,General,5.03078125
22911,PAPER CHAIN KIT LONDON,General,1.3516666666666666
22905,CALENDAR IN SEASON DESIGN,General,1.360909090909091
22904,CALENDAR PAPER CUT DESIGN,General,1.7424731182795696
22819,"BIRTHDAY CARD, RETRO SPOT",General,1.4472251308900523
22809,SET OF 6 T-LIGHTS SANTA,General,4.95
22810,SET OF 6 T-LIGHTS SNOWMEN,General,5.02
16248B,BLUE HOLE PUNCH,General,3.5700000000000003
22908,PACK OF 20 NAPKINS RED APPLES,General,0.0
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,General,2.95
22938,CUPCAKE LACE PAPER SET 6,General,2.75
22807,SET OF 6 T-LIGHTS TOADSTOOLS,General,3.209333333333333
22808,SET OF 6 T-LIGHTS EASTER CHICKS,General,0.8501593625498007
22632,HAND WARMER RED POLKA DOT,General,1.2334418604651165
22814,CARD PARTY GAMES ,General,0.8567202572347267
22811,SET OF 6 T-LIGHTS CACTI ,General,0.8627146814404432
47591b,SCOTTIES CHILDRENS APRON,General,1.235
22863,SOAP DISH BROCANTE,General,1.186965517241379
22804,CANDLEHOLDER PINK HANGING HEART,General,1.4111578947368422
22902,dotcom email,General,0.9711026615969582
22900,,General,2.51
22898,,General,2.51
22894,,General,2.467142857142857
22897,,General,2.485
22896,,General,2.51
22939,,General,2.46
22727,ALARM CLOCK BAKELIKE RED ,General,0.0
22729,ALARM CLOCK BAKELIKE ORANGE,General,1.4451612903225806
22726,ALARM CLOCK BAKELIKE GREEN,General,1.3925
22730,ALARM CLOCK BAKELIKE IVORY,General,0.0
22728,ALARM CLOCK BAKELIKE PINK,General,3.1300000000000003
22725,ALARM CLOCK BAKELIKE CHOCOLATE,General,4.4625
22748,POPPY'S PLAYHOUSE KITCHEN,General,2.04
22745,POPPY'S PLAYHOUSE BEDROOM ,General,3.934615384615385
22746,POPPY'S PLAYHOUSE LIVINGROOM ,General,3.9740000000000006
22747,POPPY'S PLAYHOUSE BATHROOM,General,6.858461538461539
22903,CALENDAR FAMILY FAVORITES,General,1.9833333333333332
22899,CHILDRENS APRON DOLLY GIRL ,General,2.88468085106383
85232d,SET/3 DECOUPAGE STACKING TINS,General,2.131578947368421
84559b,3D SHEET OF CAT STICKERS,General,2.572159090909091
90068,"RUBY GLASS NECKLACE 42""",General,2.306724137931035
84030e,ENGLISH ROSE HOT WATER BOTTLE,General,2.5511297071129704
22740,POLKA DOT PEN,General,2.091964285714286
22741,FUNKY DIVA PEN,General,3.02258064516129
49031B,CHROME EURO HOOK 20cm,General,3.6
85231b,CINAMMON SET OF 9 T-LIGHTS,General,7.556
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,General,7.597142857142857
22857,ASSORTED EASTER GIFT TAGS,General,7.558064516129033
22860,EASTER TIN CHICKS PINK DAISY,General,2.9223255813953486
22859,EASTER TIN BUNNY BOUQUET,General,3.268653846153846
35596,,General,2.8408
22837,HOT WATER BOTTLE BABUSHKA ,General,5.01
22633,HAND WARMER UNION JACK,General,4.96
SP1002,KID'S CHALKBOARD/EASEL,General,5.06
22796,PHOTO FRAME 3 CLASSIC HANGING,General,4.263466666666667
22769,CHALKBOARD KITCHEN ORGANISER,General,0.0
22766,PHOTO FRAME CORNICE,General,3.0613888888888887
22768,FAMILY PHOTO FRAME CORNICE,General,0.0
22767,TRIPLE PHOTO FRAME CORNICE ,General,0.7383653846153847
22765,NEWSPAPER STAND,General,0.926214285714286
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,General,3.72
22763,KEY CABINET MA CAMPAGNE,General,3.005
22760,"TRAY, BREAKFAST IN BED",General,3.4922222222222223
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",General,4.111875
22770,MIRROR CORNICE,General,0.0
22761,CHEST 7 DRAWER MA CAMPAGNE,General,4.0687500000000005
22840,ROUND CAKE TIN VINTAGE RED,General,3.43
22841,ROUND CAKE TIN VINTAGE GREEN,General,5.708888888888889
22842,BISCUIT TIN VINTAGE RED,General,9.015
22847,"BREAD BIN, DINER STYLE, IVORY",General,2.96
22849,"BREAD BIN, DINER STYLE, MINT",General,4.591578947368421
22790,"MIRROR, ARCHED GEORGIAN",General,0.0
22838,3 TIER CAKE TIN RED AND CREAM,General,5.5025
22846,BREAD BIN DINER STYLE RED ,General,10.471363636363636
22839,"CAKE TIN, 3 TIER MINT/IVORY",General,8.680185185185186
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,General,5.293818181818183
22848,BREAD BIN DINER STYLE PINK,General,5.25
22843,BISCUIT TIN VINTAGE GREEN,General,5.7989247311827965
22891,TEA FOR ONE POLKADOT,General,8.69076923076923
84661a,WHITE SQUARE TABLE CLOCK,General,8.988
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,General,7.673709677419355
22853,ENAMEL CAT BOWL CREAM,General,1.23
22852,ENAMEL DOG BOWL CREAM,General,1.23
22893,MINI CAKE STAND T-LIGHT HOLDER,General,2.0085714285714285
22845,VINTAGE CREAM CAT FOOD CONTAINER,General,0.75
22784,Incorrectly entered. should be 2279,General,0.42
22788,BROCANTE COAT RACK,General,0.42
22785,CUSHION COVER PINK UNION FLAG,General,2.9069827586206896
22795,SWEETHEART RECIPE BOOK STAND,General,2.344761904761905
22781,GUMBALL MAGAZINE RACK,General,0.0
22776,SWEETHEART CAKESTAND 3 TIER,General,2.6212
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,General,0.0
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,General,1.065
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,General,0.8
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,General,1.8285365853658535
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,General,8.678611111111111
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,General,8.603265306122449
22856,ASSORTED EASTER DECORATIONS  BELLS,General,8.362045454545454
22789,T-LIGHT HOLDER SWEETHEART HANGING,General,9.823529411764708
22850,BREAD BIN DINER STYLE BLACK,General,10.928571428571429
22797,CHEST OF DRAWERS GINGHAM HEART ,General,8.970833333333333
22786,PILLOWCUSHION COVER PINK UNION JACK,General,9.2376
22844,VINTAGE CREAM DOG FOOD CONTAINER,General,8.94265306122449
22873,"NUMBER TILE COTTAGE GARDEN, 5",General,9.123478260869565
22869,"NUMBER TILE COTTAGE GARDEN, 1",General,8.000434782608695
22794,SWEETHEART WIRE MAGAZINE RACK,General,5.9625
22778,GLASS CLOCHE SMALL,General,16.712352941176473
22799,SWEETHEART WIRE FRUIT BOWL,General,9.47625
22878,"NUMBER TILE COTTAGE GARDEN, No",General,9.09572972972973
22870,"NUMBER TILE COTTAGE GARDEN, 2",General,8.370999999999999
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",General,8.56
22872,"NUMBER TILE COTTAGE GARDEN, 4",General,10.848666666666666
22874,"NUMBER TILE COTTAGE GARDEN, 6",General,9.901891891891893
22875,"NUMBER TILE COTTAGE GARDEN, 7",General,11.048235294117646
22876,"NUMBER TILE COTTAGE GARDEN, 8",General,11.08315789473684
22877,"NUMBER TILE COTTAGE GARDEN, 9",General,2.319230769230769
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",General,1.8307692307692305
22883,NUMBER TILE VINTAGE FONT 4,General,1.9125
22887,NUMBER TILE VINTAGE FONT 8,General,1.766829268292683
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",General,1.5379310344827586
22882,NUMBER TILE VINTAGE FONT 3,General,1.1133333333333333
22879,NUMBER TILE VINTAGE FONT 0,General,1.743529411764706
22885,NUMBER TILE VINTAGE FONT 6 ,General,1.9131578947368424
22942,CHRISTMAS LIGHTS 10 SANTAS ,General,1.456896551724138
22941,CHRISTMAS LIGHTS 10 REINDEER,General,1.4673684210526314
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,General,1.521
22827,GIANT SEVENTEEN DRAWER SIDEBOARD,General,1.373125
22884,NUMBER TILE VINTAGE FONT 5,General,2.5795000000000003
22828,REGENCY MIRROR WITH SHUTTERS,General,2.433913043478261
22825,DECORATIVE PLANT POT WITH FRIEZE,General,2.455555555555556
22777,GLASS CLOCHE LARGE,General,2.215
22780,LIGHT GARLAND BUTTERFILES PINK,General,1.135
22791,T-LIGHT GLASS FLUTED ANTIQUE,General,1.3784375
22830,UTILTY CABINET WITH HOOKS,General,1.9496
22801,ANTIQUE GLASS PEDESTAL BOWL,General,1.588888888888889
22792,FLUTED ANTIQUE CANDLE HOLDER,General,0.0
22798,ANTIQUE GLASS DRESSING TABLE POT,General,0.0
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,General,0.65
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,General,1.4625
22803,IVORY EMBROIDERED QUILT ,General,0.625
84559d,3D SHEET OF SEA WORLD STICKERS,General,0.0
35004p,SET OF 3 PINK FLYING DUCKS,General,0.8928571428571429
22968,ROSE COTTAGE KEEPSAKE BOX ,General,0.9821428571428572
22779,WOODEN OWLS LIGHT GARLAND ,General,2.5266666666666664
22889,"NUMBER TILE VINTAGE FONT, No ",General,2.2042727272727274
22880,"NUMBER TILE VINTAGE FONT, 1",General,2.025247524752475
22886,"NUMBER TILE VINTAGE FONT, 7",General,0.0
22881,"NUMBER TILE VINTAGE FONT, 2",General,1.8756457564575648
22783,SET 3 WICKER OVAL BASKETS W LIDS,General,7.704578313253013
22823,CHEST NATURAL WOOD 20 DRAWERS,General,4.669722222222223
22782,SET 3 WICKER STORAGE BASKETS ,General,4.25
85179a,GREEN BITTY LIGHT CHAIN,General,0.975
22802,FAUX FUR CHOCOLATE THROW,General,3.8165
90214Y,"LETTER ""Y"" BLING KEY RING",General,4.461818181818182
90214U,"LETTER ""U"" BLING KEY RING",General,2.1125000000000003
85017D,,General,5.244375
22955,36 FOIL STAR CAKE CASES ,General,3.3916666666666666
22888,NUMBER TILE VINTAGE FONT 9 ,General,2.842631578947368
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,General,2.966829268292683
22956,36 FOIL HEART CAKE CASES,General,5.636666666666667
22833,HALL CABINET WITH 3 DRAWERS,General,6.684
90176B,DIAMANTE NECKLACE BLACK ,General,0.0
15002,rex use,General,13.57
22954,HEN PARTY CORDON BARRIER TAPE,General,13.57
22822,CREAM WALL PLANTER HEART SHAPED,General,4.633333333333334
22824,3 TIER SWEETHEART GARDEN SHELF,General,4.964285714285714
22831,WHITE BROCANTE SOAP DISH,General,3.666363636363636
22858,EASTER TIN KEEPSAKE,General,3.4670454545454548
AMAZONFEE,AMAZON FEE,General,10.675462962962964
90142C,ROSE PINK PENDANT SHELL NECKLACE,General,10.9798
22966,GINGERBREAD MAN COOKIE CUTTER,General,10.897619047619049
22832,SWEETHEART WIRE WALL TIDY,General,0.0
22829,BROCANTE SHELF WITH HOOKS,General,11.064745762711864
22722,SET OF 6 SPICE TINS PANTRY DESIGN,General,0.0
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,General,1.5639999999999998
22914,BLUE COAT RACK PARIS FASHION,General,3.2142857142857144
22913,RED COAT RACK PARIS FASHION,General,1.9595238095238092
22912,YELLOW COAT RACK PARIS FASHION,General,1.59375
47590b,PINK HAPPY BIRTHDAY BUNTING,General,2.242888888888889
22915,ASSORTED BOTTLE TOP  MAGNETS ,General,3.2142857142857144
22922,FRIDGE MAGNETS US DINER ASSORTED,General,3.4505000000000003
22924,FRIDGE MAGNETS LA VIE EN ROSE,General,3.043684210526316
22926,IVORY GIANT GARDEN THERMOMETER,General,2.5906666666666665
22917,HERB MARKER ROSEMARY,General,0.0
22969,HOMEMADE JAM SCENTED CANDLES,General,2.7988
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,General,4.540158227848101
90127A,PINK BEADS+HAND PHONE CHARM,General,8.386923076923077
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,General,6.183333333333334
22927,GREEN GIANT GARDEN THERMOMETER,General,0.0
22921,HERB MARKER CHIVES ,General,0.0
22920,HERB MARKER BASIL,General,0.0
22916,HERB MARKER THYME,General,2.063389830508475
22918,HERB MARKER PARSLEY,General,0.0
90142B,IVORY PENDANT SHELL NECKLACE,General,1.5295652173913044
22925,BLUE GIANT GARDEN THERMOMETER,General,1.8307272727272728
22919,HERB MARKER MINT,General,5.730769230769231
22928,YELLOW GIANT GARDEN THERMOMETER,General,5.363611111111111
22988,SOLDIERS EGG CUP ,General,15.615151515151512
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,General,6.354285714285714
90136,PALE PINK/AMETHYST STONE NECKLACE,General,3.591350210970464
22973,CHILDRENS CIRCUS PARADE MUG,General,3.4804029304029305
85035c,ROSE 3 WICK MORRIS BOX CANDLE,General,7.78
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,General,3.5946545454545453
22929,SCHOOL DESK AND CHAIR ,General,3.6915639810426537
90142D,MOP PENDANT SHELL NECKLACE,General,18.535714285714285
22972,CHILDREN'S SPACEBOY MUG,General,4.804461538461538
22975,SPACEBOY CHILDRENS EGG CUP,General,3.3523529411764708
22974,CHILDRENS DOLLY GIRL MUG,General,2.480833333333333
22976,CIRCUS PARADE CHILDRENS EGG CUP ,General,2.387
22977,DOLLY GIRL CHILDRENS EGG CUP,General,2.3181818181818183
22960,mailout addition,General,1.913636363636364
22962,Mailout,General,1.7
35809a,ENAMEL PINK TEA CONTAINER,General,2.0815384615384613
84596g,SMALL CHOCOLATES PINK BOWL,General,1.0137037037037036
90182A,AMBER 3 BEAD DROP EARRINGS,General,1.0416666666666667
85049g,CHOCOLATE BOX RIBBONS ,General,1.5841666666666667
72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,General,1.0918
79151B,"SILICON CUBE 25W, BLUE",General,0.7690740740740741
22930,BAKING MOULD HEART MILK CHOCOLATE,General,1.3893181818181817
22931,BAKING MOULD HEART WHITE CHOCOLATE,General,2.05575
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,General,0.0
22937,BAKING MOULD CHOCOLATE CUPCAKES,General,1.7129411764705882
22936,BAKING MOULD ROSE WHITE CHOCOLATE,General,1.9627272727272729
22935,BAKING MOULD ROSE MILK CHOCOLATE,General,1.632089552238806
22933,BAKING MOULD EASTER EGG MILK CHOC,General,2.6997674418604647
21120,*Boombox Ipod Classic,General,2.655340909090909
22934,BAKING MOULD EASTER EGG WHITE CHOC,General,3.4314814814814816
22826,LOVE SEAT ANTIQUE WHITE METAL,General,2.7789473684210524
22861,EASTER TIN CHICKS IN GARDEN,General,3.1694444444444443
22723,SET OF 6 HERB TINS SKETCHBOOK,General,4.050416666666667
22720,SET OF 3 CAKE TINS PANTRY DESIGN ,General,4.042857142857143
22721,SET OF 3 CAKE TINS SKETCHBOOK,General,2.9214285714285717
22970,LONDON BUS COFFEE MUG,General,4.042857142857143
22971,QUEENS GUARD COFFEE MUG,General,0.0
23231,WRAP DOILEY DESIGN,General,2.112246376811594
23230,WRAP ALPHABET DESIGN,General,2.0461157024793386
85231g,ORANGE SCENTED SET/9 T-LIGHTS,General,5.104
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,General,3.260243902439024
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,General,3.0575510204081637
23233,WRAP POPPIES  DESIGN,General,3.143529411764706
23232,WRAP VINTAGE PETALS  DESIGN,General,38.054545454545455
23166,MEDIUM CERAMIC TOP STORAGE JAR,General,42.958333333333336
37413,,General,18.0
79063D,,General,22.5
DCGS0055,,General,30.0
DCGS0074,,General,41.65833333333333
DCGS0057,,General,16.991666666666667
17028J,INCENSE BAZAAR PEACH,General,12.8
84509b,SET OF 4 FAIRY CAKE PLACEMATS,General,6.0
79063C,,General,50.970000000000006
79062D,,General,55.63666666666667
22989,SET 2 PANTRY DESIGN TEA TOWELS,General,44.975
22990,COTTON APRON PANTRY DESIGN,General,14.072169811320755
22980,PANTRY SCRUBBING BRUSH,General,14.39111888111888
22993,SET OF 4 PANTRY JELLY MOULDS,General,14.944848484848483
23006,TRAVEL CARD WALLET FLOWER MEADOW,General,13.072342342342342
23004,TRAVEL CARD WALLET PANTRY,General,12.10019417475728
23002,TRAVEL CARD WALLET SKULLS,General,13.202867647058824
23003,TRAVEL CARD WALLET VINTAGE ROSE ,General,25.278
23000,TRAVEL CARD WALLET TRANSPORT,General,25.49
22994,TRAVEL CARD WALLET RETROSPOT,General,25.0925
22998,TRAVEL CARD WALLET KEEP CALM,General,25.300714285714285
22991,GIRAFFE WOODEN RULER,General,25.49
22992,REVOLVER WOODEN RULER ,General,1.2434226988382484
22999,TRAVEL CARD WALLET RETRO PETALS,General,1.089972918077183
22995,TRAVEL CARD WALLET SUKI,General,2.1011267605633805
22996,TRAVEL CARD WALLET VINTAGE TICKET,General,2.1028155339805825
22978,PANTRY ROLLING PIN,General,1.4776119402985075
22997,TRAVEL CARD WALLET UNION JACK,General,1.0753638253638254
23005,TRAVEL CARD WALLET I LOVE LONDON,General,2.46
23182,TOILET SIGN OCCUPIED OR VACANT,General,1.66
22979,PANTRY WASHING UP BRUSH,General,3.7081632653061223
23177,TREASURE ISLAND BOOK BOX,General,0.0
23193,BUFFALO BILL TREASURE BOOK BOX,General,4.484444444444445
23194,GYMKHANNA TREASURE BOOK BOX,General,3.991666666666667
23176,ABC TREASURE BOOK BOX ,General,5.490588235294118
22982,PANTRY PASTRY BRUSH,General,6.063333333333334
23126,DOLLCRAFT GIRL AMELIE KIT,General,1.739030303030303
23127,DOLLCRAFT GIRL NICOLE,General,1.7052
23128,FELTCRAFT BOY JEAN-PAUL KIT,General,2.98
23183,MOTHER'S KITCHEN SPOON REST ,General,2.98
23179,CLOCK MAGNET MUM'S KITCHEN,General,0.0
23178,JAM CLOCK MAGNET,General,1.4914634146341463
22981,PANTRY APPLE CORER,General,2.98
23180,MUM'S KITCHEN CLOCK,General,0.6679754601226995
23049,RECYCLED ACAPULCO MAT RED,General,0.6578333333333333
23053,RECYCLED ACAPULCO MAT PINK,General,2.0228571428571427
23054,RECYCLED ACAPULCO MAT LAVENDER,General,1.28
23050,RECYCLED ACAPULCO MAT GREEN,General,0.53292817679558
23052,RECYCLED ACAPULCO MAT TURQUOISE,General,0.4483516483516483
23051,RECYCLED ACAPULCO MAT BLUE,General,0.8373333333333333
23185,FRENCH STYLE STORAGE JAR JAM,General,0.8492307692307691
23184,BULL DOG BOTTLE OPENER,General,4.113107890499196
23181,BULL DOG BOTTLE TOP WALL CLOCK,General,4.074793621013134
23187,FRENCH STYLE STORAGE JAR BONBONS,General,4.015684104627767
23186,FRENCH STYLE STORAGE JAR CAFE ,General,4.134040139616055
23010,CIRCUS PARADE BABY GIFT SET,General,8.262592592592592
23007, SPACEBOY BABY GIFT SET,General,8.547666666666666
23009,I LOVE LONDON BABY GIFT SET,General,8.568
23008,DOLLY GIRL BABY GIFT SET,General,8.421976744186047
23348,,General,6.3205633802816905
23077,DOUGHNUT LIP GLOSS ,General,6.692282958199358
23076,ICE CREAM SUNDAE LIP GLOSS,General,6.223815789473684
23078,ICE CREAM PEN LIP GLOSS ,General,5.932795698924731
23159,SET OF 5 PANCAKE DAY MAGNETS,General,12.627741935483872
23154,SET OF 4 JAM JAR MAGNETS,General,12.60051282051282
23156,SET OF 5 MINI GROCERY MAGNETS,General,0.8054301075268817
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,General,0.7478549848942598
23158,SET OF 5 LUCKY CAT MAGNETS ,General,0.7865891472868217
85049d,BRIGHT BLUES RIBBONS ,General,0.0
23157,SET OF 6 NATIVITY MAGNETS ,General,3.5416666666666665
23254,CHILDRENS CUTLERY DOLLY GIRL ,General,3.863636363636364
23256,CHILDRENS CUTLERY SPACEBOY ,General,1.7933333333333334
23255,CHILDRENS CUTLERY CIRCUS PARADE,General,2.2080681818181818
23205,CHARLOTTE BAG VINTAGE ALPHABET ,General,2.687058823529412
23201,JUMBO BAG ALPHABET,General,2.2357142857142858
23207,LUNCH BAG ALPHABET DESIGN,General,3.256551724137931
23199,JUMBO BAG APPLES,General,2.157692307692308
23206,LUNCH BAG APPLE DESIGN,General,2.517073170731707
23204,CHARLOTTE BAG APPLES DESIGN,General,2.21
23208,LUNCH BAG VINTAGE LEAF DESIGN,General,1.65
23065,LARGE DECO JEWELLERY STAND,General,1.5659090909090907
23060,HEART BEADED TRELLIS DECORATION,General,1.65
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,General,0.0
23253,16 PIECE CUTLERY SET PANTRY DESIGN,General,2.127333333333333
23066,SMALL DECO JEWELLERY STAND,General,2.021313868613139
23068,ALUMINIUM STAMPED HEART,General,1.0345714285714287
23075,DOUBLE CERAMIC PARLOUR HOOK,General,4.44
23153,ZINC SWEETHEART WIRE LETTER RACK,General,5.076060606060606
23073,GEORGIAN TRINKET BOX,General,3.05948717948718
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,General,3.509223300970873
23061,VINTAGE EMBOSSED HEART,General,3.359080459770115
23055,IVORY CHANDELIER T-LIGHT HOLDER,General,3.4439449541284404
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,General,1.2749693251533742
23140,TRIPLE WIRE HOOK IVORY HEART,General,1.2616339869281046
23141,TRIPLE WIRE HOOK PINK HEART,General,1.357710843373494
23135,SMALL ZINC HEART WALL ORGANISER,General,1.4182
23132,SMALL IVORY HEART WALL ORGANISER,General,2.481081081081081
23071,MARIE ANTOIENETT TRINKET BOX GOLD,General,1.457142857142857
23152,IVORY SWEETHEART WIRE LETTER RACK ,General,3.7966666666666655
23134,LARGE ZINC HEART WALL ORGANISER,General,3.2816455696202533
23133,LARGE IVORY HEART WALL ORGANISER,General,2.917798165137615
23147,SINGLE ANTIQUE ROSE HOOK IVORY,General,8.29
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,General,8.29
23144,ZINC T-LIGHT HOLDER STARS SMALL,General,4.333811881188119
23142,IVORY WIRE KITCHEN ORGANISER,General,3.915673758865248
23136,IVORY WIRE SWEETHEART LETTER TRAY,General,3.235093457943925
23139,SINGLE WIRE HOOK PINK HEART,General,8.47
23138,SINGLE WIRE HOOK IVORY HEART,General,8.47
23150,IVORY SWEETHEART SOAP DISH,General,8.47
23145,ZINC T-LIGHT HOLDER STAR LARGE,General,4.084677419354839
23137,ZINC WIRE SWEETHEART LETTER TRAY,General,3.0073404255319147
23069,EDWARDIAN PHOTO FRAME,General,2.965793103448276
23131,MISTLETOE HEART WREATH CREAM,General,8.29
23067,HANGING ENGRAVED METAL HEART,General,8.47
23163,REGENCY SUGAR TONGS,General,1.6367557251908396
23284,DOORMAT KEEP CALM AND COME IN,General,1.6627999999999998
23283,DOORMAT VINTAGE LEAVES DESIGN ,General,1.71
23162,REGENCY TEA STRAINER,General,3.321276595744681
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,General,3.36
23042,PAPER LANTERN 7 POINT SNOW STAR,General,1.9624943310657597
23041,PAPER LANTERN 9 POINT SNOW STAR,General,1.7267625899280574
23040,PAPER LANTERN 9 POINT SNOW STAR ,General,3.325
23064,CINDERELLA CHANDELIER ,General,3.36
23130,MISTLETOE HEART WREATH GREEN,General,1.4516620879120878
23160,REGENCY TEA SPOON,General,1.3001142857142858
23161,REGENCY CAKE FORK,General,1.336086956521739
23164,REGENCY CAKE SLICE,General,1.303451536643026
23149,ANTIQUE IVORY WIRE BOWL SMALL,General,1.4787513935340022
23143,ZINC WIRE KITCHEN ORGANISER,General,1.3066363636363636
23299,FOOD COVER WITH BEADS SET 2 ,General,1.366745027124774
23298,SPOTTY BUNTING,General,1.1591545189504373
23070,EDWARDIAN HEART PHOTO FRAME,General,3.317735849056604
23151,ZINC SWEETHEART SOAP DISH,General,2.4766666666666666
